UserID,WindowID,Split,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
62225,6,Train,Lexington,KY,US,40516,Bachelor's,Accounting,,4,13.0,Yes,No,0
62262,6,Train,Fort Collins,CO,US,80525,Associate's,Music Education,2011-05-01 00:00:00,5,12.0,Yes,Yes,5
62447,6,Train,Blue Springs,MO,US,64015,High School,Not Applicable,2010-01-01 00:00:00,4,4.0,Yes,No,0
62471,6,Train,College Station,TX,US,77845,Bachelor's,Molecular and Cell Biology,2011-05-01 00:00:00,2,4.0,Yes,Yes,20
62542,6,Train,Williamsburg,KY,US,40769,Bachelor's,Arts Elementary Education,2012-05-01 00:00:00,10,7.0,Yes,No,0
62609,6,Train,Strasburg,VA,US,22657,,Criminal Justice General Studies,2010-05-01 00:00:00,4,4.0,Yes,No,0
62641,6,Train,Denver,CO,US,80222,Bachelor's,Business Management,2001-01-01 00:00:00,5,16.0,Yes,No,0
62681,6,Train,Richardson,TX,US,75082,Bachelor's,"Economics, General",2005-01-01 00:00:00,2,8.0,Yes,Yes,5
62724,6,Train,Arab,AL,US,35016,,General Education,2003-01-01 00:00:00,3,11.0,Yes,No,0
62728,6,Train,York,PA,US,17404,Bachelor's,Psychology Teacher Education,1993-05-01 00:00:00,5,19.0,Yes,Yes,35
62738,6,Train,Country Club Hills,IL,US,60478,,EMT-B Certification,2011-05-01 00:00:00,1,4.0,Yes,No,0
62774,6,Train,Jersey City,NJ,US,07304,Associate's,Special Education,2010-05-01 00:00:00,8,11.0,Yes,No,0
62822,6,Train,North Canton,OH,US,44720,Master's,management,,3,6.0,Yes,No,0
62833,6,Train,Paris,IL,US,61944,Associate's,Massage Therapy,2010-05-01 00:00:00,3,6.0,Yes,No,0
62853,6,Train,Oxon Hill,MD,US,20745,Associate's,Urban Studies,1996-07-01 00:00:00,4,13.0,No,No,0
63035,6,Train,Greenville,SC,US,29607,High School,Not Applicable,2011-01-01 00:00:00,2,1.0,No,No,0
63046,6,Train,Pleasanton,TX,US,78064,High School,Not Applicable,1998-05-01 00:00:00,2,4.0,Yes,No,0
63303,6,Train,Chapin,SC,US,29036,,Association,,4,11.0,No,Yes,7
63313,6,Train,Oakland,CA,US,94621,High School,Not Applicable,2009-01-01 00:00:00,2,11.0,Yes,No,0
63331,6,Train,Snellville,GA,US,30039,High School,Not Applicable,1991-01-01 00:00:00,4,16.0,No,No,0
63377,6,Train,Wesley Chapel,FL,US,33544,Associate's,Architecture,2006-05-01 00:00:00,4,12.0,Yes,Yes,10
63387,6,Train,Randleman,NC,US,27317,High School,Not Applicable,2009-06-01 00:00:00,3,2.0,No,No,0
63495,6,Train,Aberdeen Proving Ground,MD,US,21005,Associate's,Automobile/Automotive Mechanics Technology/Technician,2003-01-01 00:00:00,6,13.0,Yes,Yes,25
63526,6,Train,Philadelphia,PA,US,19150,,History,2012-06-01 00:00:00,1,3.0,No,No,0
63560,6,Train,Middle River,MD,US,21220,Bachelor's,Psychology,2007-01-01 00:00:00,4,12.0,Yes,No,0
63600,6,Train,Toms River,NJ,US,08753,High School,Not Applicable,,6,25.0,No,No,0
63665,6,Train,Hollywood,FL,US,33024,,Medical Errors,,6,16.0,Yes,No,0
63732,6,Train,Dayton,OH,US,45420,Bachelor's,Integrated Language Arts/English Education,2012-03-01 00:00:00,5,20.0,Yes,No,0
63756,6,Train,Southampton,PA,US,18966,High School,Not Applicable,1986-01-01 00:00:00,4,25.0,Yes,No,0
63806,6,Train,Dayton,OH,US,45424,Bachelor's,Engineering Physics,1997-05-01 00:00:00,3,12.0,Yes,No,0
63901,6,Train,Suwanee,GA,US,30024,Bachelor's,Chemical Engineering,1986-05-01 00:00:00,5,26.0,Yes,Yes,15
63916,6,Train,Whitehall,MI,US,49461,Master's,Teaching,2004-08-01 00:00:00,4,17.0,Yes,No,0
64022,6,Train,Saint Louis,MO,US,63141,High School,Not Applicable,1987-05-01 00:00:00,2,16.0,Yes,No,0
64063,6,Train,Apopka,FL,US,32703,High School,Not Applicable,1983-05-01 00:00:00,3,25.0,No,No,0
64160,6,Train,Webster,TX,US,77598,Associate's,Instrumentation Technology/,2013-05-01 00:00:00,3,5.0,Yes,No,0
64255,6,Train,Wichita Falls,TX,US,76308,High School,Not Applicable,1995-08-01 00:00:00,3,16.0,No,No,0
64258,6,Train,Poughkeepsie,NY,US,12601,,"Business Communications, Accounting 1 and",,3,17.0,No,No,0
64259,6,Train,Tempe,AZ,US,85287,Bachelor's,English Literature & Political Science,2010-05-01 00:00:00,2,4.0,No,No,0
64344,6,Train,Saint Louis,MO,US,63136,,Education,,4,21.0,Yes,No,0
64379,6,Train,Elmsford,NY,US,10523,,Adult Education Program,2009-01-01 00:00:00,9,18.0,Yes,No,0
64408,6,Train,Virginia Beach,VA,US,23462,Bachelor's,Business,2014-04-01 00:00:00,4,9.0,Yes,No,0
64529,6,Train,Dallas,TX,US,75287,High School,Not Applicable,2000-01-01 00:00:00,2,6.0,Yes,No,0
64559,6,Train,Austin,TX,US,78729,Master's,Biochemistry,2011-01-01 00:00:00,4,7.0,No,No,0
64729,6,Train,South Lebanon,OH,US,45065,High School,Not Applicable,2006-06-01 00:00:00,4,6.0,Yes,No,0
64740,6,Train,Herndon,VA,US,20170,Bachelor's,Elementary Education,,4,24.0,No,No,0
64743,6,Train,Fulton,MD,US,20759,Master's,Leadership,2011-01-01 00:00:00,7,20.0,Yes,No,0
64790,6,Train,Newark,NJ,US,07108,High School,Not Applicable,2011-06-01 00:00:00,1,1.0,No,No,0
64823,6,Train,Saint Charles,MO,US,63301,High School,Not Applicable,1982-05-01 00:00:00,10,25.0,No,Yes,5
64890,6,Train,Bridgeview,IL,US,60455,High School,Not Applicable,1985-01-01 00:00:00,4,24.0,Yes,No,0
64975,6,Train,Tampa,FL,US,33613,High School,Not Applicable,2001-01-01 00:00:00,2,3.0,Yes,No,0
65019,6,Test,San Marcos,CA,US,92069,,education,2012-06-01 00:00:00,3,13.0,Yes,No,0
65105,6,Train,Fort Wayne,IN,US,46825,Bachelor's,Psychology,2012-05-01 00:00:00,4,7.0,No,No,0
65116,6,Train,Houston,TX,US,77088,High School,Not Applicable,2007-01-01 00:00:00,4,5.0,No,No,0
65153,6,Train,Sayville,NY,US,11782,Bachelor's,Mass Communication,2011-08-01 00:00:00,4,2.0,Yes,No,0
65154,6,Train,Plano,TX,US,75025,Bachelor's,Industrial,2008-01-01 00:00:00,8,12.0,Yes,No,0
65201,6,Train,Tampa,FL,US,33611,Bachelor's,Psychology,2008-12-01 00:00:00,6,7.0,Yes,No,0
65332,6,Train,Mesa,AZ,US,85213,High School,Not Applicable,2004-06-01 00:00:00,4,6.0,No,No,0
65420,6,Train,Brandon,FL,US,33511,Bachelor's,Social Science,2009-05-01 00:00:00,4,8.0,Yes,No,0
65463,6,Train,Nashville,TN,US,37210,High School,Not Applicable,2005-01-01 00:00:00,2,4.0,No,No,0
65488,6,Train,Montpelier,OH,US,43543,High School,Not Applicable,,1,9.0,No,No,0
65508,6,Train,Houston,TX,US,77072,High School,Not Applicable,2007-01-01 00:00:00,2,3.0,No,No,0
65519,6,Train,Albuquerque,NM,US,87109,Bachelor's,Spanish,,3,5.0,No,No,0
65526,6,Train,Central Islip,NY,US,11722,Bachelor's,Criminal Justice,,3,9.0,No,No,0
65527,6,Train,Canton,MI,US,48187,High School,Not Applicable,1999-01-01 00:00:00,1,7.0,Yes,No,0
65571,6,Train,Chicago,IL,US,60620,Master's,Nursing/Business,2007-12-01 00:00:00,2,5.0,Yes,No,0
65604,6,Train,South Ozone Park,NY,US,11420,Associate's,music engineering,2009-09-01 00:00:00,3,9.0,Yes,No,0
65630,6,Train,Conroe,TX,US,77304,Bachelor's,Business Administration,2012-06-01 00:00:00,3,9.0,Yes,No,0
65639,6,Train,Newton,NJ,US,07860,Bachelor's,BioChemistry,,2,5.0,Yes,Yes,4
65672,6,Train,Durham,NC,US,27705,High School,Not Applicable,,7,5.0,Yes,Yes,5
65712,6,Train,Long Beach,CA,US,90810,Bachelor's,COMMERCE,,3,15.0,No,No,0
65771,6,Train,Waleska,GA,US,30183,Bachelor's,Mass Communication,,5,1.0,Yes,No,0
65774,6,Train,Hialeah,FL,US,33010,Bachelor's,Computer Science,2008-06-01 00:00:00,2,4.0,No,No,0
65779,6,Train,Columbus,OH,US,43220,Bachelor's,Psychology,2012-05-01 00:00:00,1,3.0,Yes,No,0
65798,6,Train,Merrillville,IN,US,46410,Bachelor's,Hotel,2002-01-01 00:00:00,4,12.0,No,No,0
65826,6,Train,Houston,TX,US,77001,,CNS,1970-01-01 00:00:00,2,3.0,No,No,0
65847,6,Train,Las Vegas,NV,US,89119,High School,Not Applicable,2012-06-01 00:00:00,10,3.0,No,No,0
65863,6,Train,Memphis,TN,US,38109,High School,Not Applicable,2009-01-01 00:00:00,6,6.0,Yes,No,0
65866,6,Train,Atlanta,GA,US,30309,High School,Not Applicable,2004-01-01 00:00:00,3,6.0,No,No,0
65904,6,Train,McHenry,IL,US,60050,,General Studies,1986-01-01 00:00:00,4,10.0,Yes,No,0
65940,6,Train,Lebanon,IN,US,46052,Associate's,Business Administration,1989-06-01 00:00:00,7,20.0,Yes,No,0
66006,6,Train,Edgewood,KY,US,41017,,Computer Engineering,1999-01-01 00:00:00,3,14.0,Yes,No,0
66061,6,Train,Charlotte,NC,US,28205,Bachelor's,Business,,6,14.0,Yes,No,0
66087,6,Train,Westland,MI,US,48186,Associate's,"Electrical, Electronics and Communications Engineering",2005-04-01 00:00:00,1,13.0,Yes,Yes,2
66128,6,Train,Chesterfield,VA,US,23832,Bachelor's,Computer Science,,2,12.0,No,Yes,20
66222,6,Train,Inver Grove Heights,MN,US,55077,Associate's,Licensed Practical Nursing,1998-12-01 00:00:00,5,7.0,Yes,No,0
66429,6,Train,Old Bethpage,NY,US,11804,PhD,University Law School Faculty Member,1987-06-01 00:00:00,7,20.0,Yes,No,0
66456,6,Train,Los Angeles,CA,US,90003,Bachelor's,American History,2012-06-01 00:00:00,4,6.0,Yes,No,0
66472,6,Train,Dover,DE,US,19904,High School,Library and Archives Assisting,2007-07-01 00:00:00,4,4.0,No,Yes,2
66489,6,Train,Wichita,KS,US,67203,High School,Not Applicable,,5,8.0,No,No,0
66499,6,Train,Tampa,FL,US,33612,High School,Not Applicable,1995-01-01 00:00:00,1,8.0,Yes,No,0
66569,6,Train,Foothill Ranch,CA,US,92610,Bachelor's,Business Administration,1980-01-01 00:00:00,3,30.0,No,No,0
66584,6,Train,Miami,FL,US,33155,High School,"Business Administration and Management, General",2006-01-01 00:00:00,3,5.0,No,No,0
66609,6,Train,Berea,KY,US,40403,High School,Not Applicable,1992-01-01 00:00:00,1,10.0,No,No,0
66613,6,Train,Tampa,FL,US,33626,,Business Administration,2008-01-01 00:00:00,9,7.0,Yes,No,0
66635,6,Train,Miami,FL,US,33137,High School,Not Applicable,,7,19.0,No,No,0
66708,6,Train,Long Beach,MS,US,39560,Bachelor's,Management and Marketing,2010-05-01 00:00:00,3,7.0,No,No,0
66751,6,Train,Boston,MA,US,02115,Master's,Corporate and Organizational Communication,,3,1.0,No,No,0
66794,6,Train,Long Beach,CA,US,90805,Bachelor's,Human Development,2011-05-01 00:00:00,2,2.0,No,No,0
66801,6,Train,Fort Wayne,IN,US,46805,Bachelor's,Anatomy & Physiology I,2010-03-01 00:00:00,4,8.0,No,No,0
66985,6,Train,Louisville,KY,US,40245,Master's,Safety Management,,8,23.0,Yes,No,0
67060,6,Train,Brooklyn,NY,US,11221,Associate's,Network Administration and Security,2012-05-01 00:00:00,4,7.0,Yes,No,0
67076,6,Train,York,SC,US,29745,Master's,"Business Administration, Management and Operations, Other",2011-05-01 00:00:00,4,14.0,No,Yes,120
67148,6,Train,North Bergen,NJ,US,07047,Bachelor's,Political Science,,5,19.0,Yes,Yes,10
67164,6,Train,Austin,TX,US,78758,Associate's,Computer Aided Drafting,2000-01-01 00:00:00,5,7.0,No,No,0
67231,6,Train,Hialeah,FL,US,33013,Bachelor's,Mechanical Engineering,1980-01-01 00:00:00,4,31.0,Yes,No,0
67295,6,Train,Palm Coast,FL,US,32137,Bachelor's,Business,2011-05-01 00:00:00,6,13.0,Yes,No,0
67318,6,Train,Marina del Rey,CA,US,90292,Bachelor's,Accounting,,7,36.0,Yes,Yes,13
67319,6,Train,Hampton,GA,US,30228,,Security Management,2012-06-01 00:00:00,4,22.0,Yes,No,0
67361,6,Train,Bertram,TX,US,78605,Vocational,Real Estate Salesperson,2000-10-01 00:00:00,4,12.0,Yes,Yes,2
67425,6,Train,Brooklyn,NY,US,11212,High School,Not Applicable,1991-01-01 00:00:00,5,3.0,Yes,Yes,5
67466,6,Train,Newnan,GA,US,30265,Bachelor's,Organizational Leadership,2010-06-01 00:00:00,3,8.0,Yes,No,0
67471,6,Train,Grand Blanc,MI,US,48439,,Public Relations,2012-04-01 00:00:00,6,5.0,Yes,No,0
67482,6,Train,Rochester,NY,US,14619,High School,Not Applicable,1997-01-01 00:00:00,3,5.0,Yes,No,0
67570,6,Train,Portland,CT,US,06480,Bachelor's,Nursing,,2,5.0,Yes,No,0
67780,6,Train,Naples,FL,US,34112,Master's,Design,,4,12.0,Yes,No,0
67784,6,Train,Newport News,VA,US,23605,,Aviation Warfare Specialist,,5,14.0,Yes,No,0
67829,6,Train,Arden,NC,US,28704,,Division,1986-01-01 00:00:00,9,29.0,No,No,0
67832,6,Train,Redford,MI,US,48239,,Communications,2012-12-01 00:00:00,3,5.0,Yes,Yes,35
67834,6,Train,Hackettstown,NJ,US,07840,PhD,history,,10,13.0,Yes,No,0
67914,6,Train,McDonough,GA,US,30252,Bachelor's,Airport Management/Business Administration,,3,7.0,No,No,0
67993,6,Train,Norton,OH,US,44203,Bachelor's,Computer Information Systems,2003-01-01 00:00:00,1,9.0,Yes,No,0
68068,6,Train,Dallas,TX,US,75229,Master's,Accounting,2004-05-01 00:00:00,7,8.0,Yes,Yes,1
68093,6,Train,Los Angeles,CA,US,90022,High School,Not Applicable,2005-05-01 00:00:00,3,5.0,No,No,0
68140,6,Train,Hyattsville,MD,US,20785,Bachelor's,Laurel MD,2010-01-01 00:00:00,3,4.0,No,No,0
68169,6,Train,Garfield Heights,OH,US,44125,High School,Not Applicable,,3,9.0,No,No,0
68261,6,Train,Tariffville,CT,US,06081,Bachelor's,Computer Science,2012-05-01 00:00:00,3,5.0,Yes,No,0
68296,6,Train,Columbia,SC,US,29229,Master's,Educational Leadership,2010-01-01 00:00:00,5,12.0,Yes,No,0
68297,6,Train,Aurora,CO,US,80015,Bachelor's,Elementary Education,2015-05-01 00:00:00,5,14.0,Yes,No,0
68311,6,Train,Ann Arbor,MI,US,48108,Associate's,Committees Billing and Compliance Quality and Assurance Employee Appreciation Safety,,4,15.0,No,No,0
68313,6,Train,Philadelphia,PA,US,19151,Vocational,Business Technology,2002-01-01 00:00:00,4,12.0,Yes,No,0
68686,6,Train,Lawrenceville,GA,US,30044,Bachelor's,Journalism,2012-05-01 00:00:00,3,4.0,No,No,0
68794,6,Train,Brandon,MS,US,39042,,Medical Assisting Program,2013-06-01 00:00:00,4,25.0,No,Yes,15
68858,6,Train,Miami,FL,US,33173,,Architecture,2012-06-01 00:00:00,2,2.0,No,No,0
68903,6,Train,Dayton,OH,US,45458,High School,Not Applicable,2008-05-01 00:00:00,4,4.0,Yes,No,0
68940,6,Train,Charlotte,NC,US,28216,High School,Not Applicable,1993-01-01 00:00:00,6,15.0,Yes,No,0
69020,6,Train,Allen,TX,US,75002,High School,Not Applicable,,6,23.0,No,No,0
69055,6,Train,Peoria,AZ,US,85382,Bachelor's,Accounting,2005-12-01 00:00:00,4,10.0,Yes,No,0
69181,6,Train,Franklin,VA,US,23851,Bachelor's,Sociology,2012-05-01 00:00:00,4,20.0,Yes,No,0
69208,6,Train,Haddonfield,NJ,US,08033,PhD,Psychology (working toward),2014-05-01 00:00:00,8,19.0,Yes,No,0
69219,6,Train,Loveland,CO,US,80538,Bachelor's,Business,,7,13.0,No,No,0
69222,6,Train,Houston,TX,US,77084,Bachelor's,Computer Networking,2006-01-01 00:00:00,3,11.0,Yes,No,0
69270,6,Train,Gautier,MS,US,39553,Master's,Secondary Education,2010-12-01 00:00:00,5,10.0,No,No,0
69271,6,Test,Citrus Heights,CA,US,95621,High School,Not Applicable,2001-01-01 00:00:00,4,8.0,No,No,0
69272,6,Train,Fayetteville,NC,US,28304,,Web Design and Interactive Media,2008-01-01 00:00:00,8,15.0,Yes,Yes,5
69290,6,Train,Charlotte,NC,US,28212,High School,Not Applicable,1994-01-01 00:00:00,6,5.0,No,No,0
69291,6,Train,Mather,CA,US,95655,High School,supervision,2008-01-01 00:00:00,3,2.0,No,No,0
69311,6,Train,Auburn,IN,US,46706,High School,Not Applicable,1983-01-01 00:00:00,6,27.0,Yes,No,0
69321,6,Train,Concord,NC,US,28025,Associate's,Accounting,2005-01-01 00:00:00,3,8.0,Yes,No,0
69334,6,Train,Kearny,NJ,US,07032,Master's,Educational Leadership Program,2012-06-01 00:00:00,3,7.0,Yes,No,0
69338,6,Train,Hinesville,GA,US,31313,Master's,Economics,2008-12-01 00:00:00,6,26.0,Yes,No,0
69467,6,Train,Anaheim,CA,US,92805,Master's,customers and insurance,2006-02-01 00:00:00,1,6.0,Yes,No,0
69534,6,Train,Saint Louis,MO,US,63101,Bachelor's,Chemical Engineering,2012-05-01 00:00:00,1,0.0,No,No,0
69546,6,Train,Arlington,TX,US,76013,Bachelor's,Business Management,2012-05-01 00:00:00,3,7.0,No,No,0
69548,6,Train,Milwaukee,WI,US,53202,Bachelor's,Electronics and Communications,,6,8.0,No,No,0
69564,6,Test,Rosemead,CA,US,91770,Associate's,Business/Accounting,1980-01-01 00:00:00,6,28.0,Yes,No,0
69574,6,Train,Boca Raton,FL,US,33432,Bachelor's,Education Majoring,2010-12-01 00:00:00,2,2.0,Yes,No,0
69581,6,Train,Buffalo,NY,US,14221,Master's,Economics,2004-01-01 00:00:00,7,6.0,No,Yes,2
69781,6,Train,Phoenix,AZ,US,85020,High School,Not Applicable,1990-01-01 00:00:00,4,17.0,No,No,0
69894,6,Train,Sparks,NV,US,89441,High School,Not Applicable,2004-06-01 00:00:00,10,8.0,No,No,0
69981,6,Train,Mishawaka,IN,US,46544,High School,Not Applicable,2002-01-01 00:00:00,2,4.0,Yes,No,0
70031,6,Train,Huntington Beach,CA,US,92648,High School,Not Applicable,1990-01-01 00:00:00,6,17.0,Yes,No,0
70086,6,Train,Saint Louis,MO,US,63136,Associate's,General,2011-01-01 00:00:00,5,5.0,Yes,No,0
70135,6,Train,Kissimmee,FL,US,34744,High School,Not Applicable,,3,17.0,No,No,0
70251,6,Train,Honesdale,PA,US,18431,,criminal justice,2010-05-01 00:00:00,2,4.0,No,No,0
70523,6,Train,Brooklyn,NY,US,11207,Bachelor's,Communications,2011-01-01 00:00:00,3,0.0,No,No,0
70540,6,Train,Elmhurst,NY,US,11373,Master's,Finance,2012-05-01 00:00:00,4,2.0,No,No,0
70557,6,Train,Saint Clair Shores,MI,US,48080,,Business administration,2010-01-01 00:00:00,8,14.0,No,No,0
70586,6,Train,Alexandria,VA,US,22312,,Business Management,,6,21.0,Yes,No,0
70646,6,Train,Gilbert,AZ,US,85298,Master's,Computer Applications,1988-01-01 00:00:00,5,18.0,No,No,0
70821,6,Train,Perth Amboy,NJ,US,08861,High School,Not Applicable,2010-01-01 00:00:00,2,2.0,No,No,0
71080,6,Train,Spring,TX,US,77379,Bachelor's,Marketing,1997-01-01 00:00:00,5,15.0,Yes,Yes,30
71086,6,Train,Baltimore,MD,US,21211,Bachelor's,Administration and Management,2005-06-01 00:00:00,6,20.0,Yes,No,0
71138,6,Train,Nashville,TN,US,37209,High School,Not Applicable,2000-01-01 00:00:00,6,16.0,Yes,No,0
71174,6,Train,Wylie,TX,US,75098,Associate's,"Electrical/Electronics Equipment Installation and Repair, General",1989-08-01 00:00:00,7,26.0,No,No,0
71267,6,Train,Magnolia,NJ,US,08049,High School,Not Applicable,2001-06-01 00:00:00,3,13.0,Yes,No,0
71286,6,Train,Chicago,IL,US,60607,Master's,Finance and Operations,1996-05-01 00:00:00,10,15.0,Yes,No,0
71311,6,Train,Modesto,CA,US,95355,,ASQ Certified Mechanical Inspector,1989-01-01 00:00:00,3,22.0,No,No,0
71329,6,Train,Lexington,KY,US,40508,Bachelor's,Kinesiology,2011-01-01 00:00:00,3,6.0,No,No,0
71388,6,Train,Reseda,CA,US,91335,Bachelor's,Business Administration,2010-06-01 00:00:00,9,16.0,Yes,No,0
71502,6,Train,Bloomingburg,NY,US,12721,High School,Not Applicable,2005-07-01 00:00:00,8,10.0,Yes,No,0
71503,6,Train,Maple Shade,NJ,US,08052,,IT / Computer Networking,2012-06-01 00:00:00,2,2.0,Yes,Yes,10
71593,6,Train,Pittsburgh,PA,US,15213,High School,GED,2008-01-01 00:00:00,6,7.0,No,No,0
71718,6,Train,Panama City,FL,US,32401,High School,Not Applicable,,5,27.0,No,No,0
71825,6,Train,Southampton,PA,US,18966,Bachelor's,Accounting,2012-05-01 00:00:00,2,3.0,Yes,No,0
71879,6,Train,Rochdale,MA,US,01542,Bachelor's,Human Services,2011-05-01 00:00:00,2,17.0,No,No,0
71913,6,Train,Margate,FL,US,33063,Associate's,Science,,3,11.0,No,No,0
71937,6,Train,Granville,OH,US,43023,Bachelor's,Urbana-Champaign,,8,19.0,Yes,No,0
72022,6,Train,Charlotte,NC,US,28269,Bachelor's,Arts/Humanities,2001-01-01 00:00:00,5,14.0,Yes,No,0
72060,6,Train,Oceanside,CA,US,92057,,Accounting/Business,1979-01-01 00:00:00,3,14.0,No,No,0
72082,6,Train,Melrose Park,IL,US,60164,Associate's,Accounting,2012-06-01 00:00:00,2,14.0,No,No,0
72107,6,Train,Apache Junction,AZ,US,85120,High School,Not Applicable,,4,9.0,Yes,No,0
72116,6,Train,McLean,VA,US,22102,High School,Not Applicable,2008-06-01 00:00:00,4,3.0,No,No,0
72141,6,Train,Ava,MO,US,65608,Associate's,Medical Office,2000-06-01 00:00:00,5,14.0,Yes,Yes,25
72216,6,Train,Gig Harbor,WA,US,98329,High School,Not Applicable,2000-01-01 00:00:00,3,8.0,No,No,0
72249,6,Train,Pelzer,SC,US,29669,Bachelor's,Biochemistry,1995-12-01 00:00:00,3,16.0,Yes,Yes,15
72381,6,Train,New London,CT,US,06320,Bachelor's,Mechanical and Aeronautical Engineering,2011-05-01 00:00:00,4,4.0,Yes,No,0
72448,6,Train,Phoenix,AZ,US,85043,Bachelor's,"Nursing/Registered Nurse (RN, ASN, BSN, MSN)",2012-05-01 00:00:00,5,7.0,Yes,No,0
72469,6,Train,Tracy,CA,US,95376,Associate's,Teacher Education Preparation,2012-05-01 00:00:00,3,6.0,No,No,0
72504,6,Train,Memphis,TN,US,38118,Bachelor's,Business Administration,,9,27.0,Yes,No,0
72526,6,Train,Frisco,TX,US,75034,Bachelor's,Marketing,2010-01-01 00:00:00,6,7.0,Yes,No,0
72538,6,Train,Clermont,FL,US,34711,,Online photography course,1993-01-01 00:00:00,5,33.0,No,No,0
72581,6,Train,Indianapolis,IN,US,46227,Associate's,Accounting and Business/Management,2004-12-01 00:00:00,1,8.0,Yes,Yes,6
72625,6,Train,Satellite Beach,FL,US,32937,High School,Business,1995-01-01 00:00:00,1,17.0,No,No,0
72772,6,Train,Fremont,CA,US,94539,Bachelor's,Chemistry,,1,23.0,Yes,No,0
72938,6,Train,Milwaukee,WI,US,53219,High School,General,1985-06-01 00:00:00,7,4.0,No,No,0
73158,6,Train,Florence,SC,US,29505,High School,"Fine Arts and Art Studies, Other",1998-06-01 00:00:00,2,5.0,Yes,Yes,4
73329,6,Train,Indianapolis,IN,US,46203,,Medical,2012-04-01 00:00:00,2,7.0,Yes,No,0
73336,6,Train,Jenison,MI,US,49428,High School,Not Applicable,1988-06-01 00:00:00,2,25.0,No,Yes,35
73346,6,Train,Mesa,AZ,US,85203,High School,Not Applicable,2011-01-01 00:00:00,2,4.0,No,No,0
73353,6,Train,Glenn Dale,MD,US,20769,High School,Diploma,2008-05-01 00:00:00,3,7.0,Yes,No,0
73375,6,Train,Coral Gables,FL,US,33133,Master's,U.S. and Transnational Law for Foreign Lawyers,2012-05-01 00:00:00,3,2.0,No,No,0
73425,6,Train,Fort Wayne,IN,US,46809,Associate's,Office Administration,2012-05-01 00:00:00,3,6.0,No,No,0
73459,6,Train,Orlando,FL,US,32835,,English/Creative Writing,,5,13.0,No,Yes,12
73511,6,Train,Indianapolis,IN,US,46203,,English Language and Literature,,4,3.0,Yes,No,0
73609,6,Train,Fort Belvoir,VA,US,22060,Bachelor's,"Business Administration and Management, Marketing",2005-05-01 00:00:00,6,7.0,Yes,Yes,5
73649,6,Train,Fresno,CA,US,93710,High School,Not Applicable,1988-01-01 00:00:00,8,16.0,Yes,No,0
73674,6,Train,Des Moines,IA,US,50322,Bachelor's,Nursing,2005-04-01 00:00:00,8,11.0,Yes,No,0
73730,6,Train,Kansas City,MO,US,64112,High School,Not Applicable,,1,1.0,No,No,0
73734,6,Train,Pueblo,CO,US,81003,Associate's,Arts Health Administration,,4,6.0,Yes,No,0
73796,6,Train,Huntington Park,CA,US,90255,High School,Not Applicable,2011-06-01 00:00:00,1,3.0,Yes,No,0
73823,6,Train,Jacksonville,FL,US,32250,High School,Not Applicable,,5,9.0,No,No,0
73875,6,Train,El Paso,TX,US,79938,Associate's,Business Management,2010-01-01 00:00:00,3,6.0,No,No,0
73895,6,Train,Chicago,IL,US,60611,Master's,Nursing,2002-05-01 00:00:00,7,17.0,Yes,No,0
74119,6,Train,Saint Petersburg,FL,US,33710,,Management and Safety,2005-06-01 00:00:00,8,12.0,Yes,No,0
74136,6,Train,Hackettstown,NJ,US,07840,Bachelor's,Family & Child Studies w,2012-01-01 00:00:00,5,3.0,Yes,No,0
74159,6,Train,Warren,MI,US,48093,Bachelor's,biology,1994-01-01 00:00:00,2,20.0,No,No,0
74174,6,Train,Walton,IN,US,46994,Bachelor's,Accounting,2012-02-01 00:00:00,5,5.0,Yes,No,0
